CodOrgSuperior;OrgSuperior;OrgSubordinado;UnidadeGestora;Data;Favorecido;Valor
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COMANDO DA 17 BRIGADA DE INFANTARIA DE SELVA;25/09/2017;HOTEL BR 364 LTDA - ME [HOTEL BR 364 LTDA];586
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;21/07/2017;HOTEL AGAPE LTDA  - ME [HOTEL AGAPE];567
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;17A BASE LOGISTICA;14/08/2017;PALLADIUM HOTEL LTDA ME  - ME [PALLADIUM HOTEL];550
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;17/02/2017;HOTEL KANAAN;550
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;06/11/2017;HOTEL KANAAN;550
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;02/11/2017;HOTEL TREVO SERVICO DE HOTELARIA LTDA  - ME [HOTEL TREVO];550
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;01/04/2017;BORGES & FERREIRA LTDA - ME [HOTEL CRYSTAL];549.5
26000;MINISTERIO DA EDUCACAO;INST.FED.DE EDUC.,CIENC.E TEC.DO MATO GROSSO;INST.FED.MATO GROSSO/CAMPUS S�O VICENTE;20/10/2017;MULTIBAR COMERCIO DE PRODUTOS PARA HOTEIS E RESTAURANTES LTDA - EPP [MULTIBAR];532.17
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;20/04/2017;HOTEL CANTELLI;505
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;22/02/2017;HOTEL JACONE LTDA - ME [HOTEL JACONE];500
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;16/10/2017;C. S. COSTA FURTADO - ME [HOTEL CENTRAL];500
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;27/10/2017;HOTEL TREVO SERVICO DE HOTELARIA LTDA  - ME [HOTEL TREVO];500
26000;MINISTERIO DA EDUCACAO;INST.FED.DE EDUC.,CIENC.E TEC.DO RS;INST.FED.DO RS/CAMPUS ERECHIM;13/10/2017;GARDEN HOTELS EMPREENDIMENTOS LTDA.;491.59
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;27/10/2017;IRMAOS PINHEIRO HOTEIS E TURISMO LTDA [INACIO PALACE HOTEL];483.7
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;09/10/2017;IRMAOS PINHEIRO HOTEIS E TURISMO LTDA [INACIO PALACE HOTEL];473.7
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;21/11/2017;IRMAOS PINHEIRO HOTEIS E TURISMO LTDA [INACIO PALACE HOTEL];463
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;21/11/2017;IRMAOS PINHEIRO HOTEIS E TURISMO LTDA [INACIO PALACE HOTEL];462.99
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;16/02/2017;IRMAOS PINHEIRO HOTEIS E TURISMO LTDA [INACIO PALACE HOTEL];461.7
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO RIO DE JANEIRO;04/09/2017;PKB DE FRIBURGO HOTELARIA TURISMO EIRELI - ME;456
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;08/02/2017;JOSE ROBERTO BORGES - EPP [HOTEL BRASIL];432.5
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;01/07/2017;S S F ROCHA - ME [HOTEL AVENIDA];430
26000;MINISTERIO DA EDUCACAO;INST.FED.DE EDUC.,CIENC.E TEC.DO MATO GROSSO;INST.FED.MATO GROSSO/CAMPUS CUIAB�;03/10/2017;AUTO POSTO REAL HOTEL E RESTAURANTE LTDA [TREVAO - AUTO POSTO REAL];429.45
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;16/12/2017;IRMAOS PINHEIRO HOTEIS E TURISMO LTDA [INACIO PALACE HOTEL];421.7
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;12/07/2017;HOTEL FORTALEZA;420
26000;MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DO PARA;UNIVERSIDADE FEDERAL DO PARA;13/03/2017;J. V. G MENDES - ME [HOTEL VERDES CAMPOS];420
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;25 BATALHAO DE CACADORES;01/02/2017;R ROCHA PORTELA & CIA LTDA - EPP [REAL PALACE HOTEL];416
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;17A BASE LOGISTICA;19/08/2017;CRISTALINA HOTEL;400
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;17A BASE LOGISTICA;01/07/2017;F. R. SOARES DAMASCENO LTDA - ME [OURO HOTEL];400
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;09/02/2017;AMAZON PLAZZA HOTEL LTDA - EPP;400
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;03/11/2017;HOTEL BRASIL;392
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;18/03/2017;HOTEL ECOS LTDA - EPP [HOTEL ECOS LTDA];388.5
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;25/10/2017;HOTEL LUAR LTDA - ME [HOTEL LUAR];387
52000;MINISTERIO DA DEFESA;FUNDO DO EXERCITO;22 BATALHAO DE INFANTARIA;27/01/2017;HOTEL ESTRELA PALMAS LTDA  - ME [HOTEL ESTRELA PALMAS];380
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;18/11/2017;POUSADA LAURIAN LTDA - ME [POUSADA LAURIAN];380
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;15/07/2017;HOTEL KANAAN LTDA - ME [HOTEL KANAAN];363
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;23 BATALHAO LOGISTICO DE SELVA;27/08/2017;CLEDSON MENDONCA JUNIOR - ME [APARTE HOTEL RIO XINGU];360
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;19 BATALHAO DE CACADORES;15/06/2017;DEOLINDA ALVES RODRIGUES - ME [HOTEL CANTINHO VERDE];360
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;23 BATALHAO LOGISTICO DE SELVA;18/04/2017;CLEDSON MENDONCA JUNIOR - ME [APARTE HOTEL RIO XINGU];360
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;23 BATALHAO LOGISTICO DE SELVA;20/04/2017;CLEDSON MENDONCA JUNIOR - ME [APARTE HOTEL RIO XINGU];360
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;17A BASE LOGISTICA;19/11/2017;F. R. SOARES DAMASCENO LTDA - ME [OURO HOTEL];360
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;15 BATALHAO LOGISTICO;12/11/2017;CHURRASCARIA MONICA LTDA - ME [HOTEL E RESTAURANTE VITORIA];360
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;15/10/2017;IRMAOS PINHEIRO HOTEIS E TURISMO LTDA [INACIO PALACE HOTEL];358
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;17A BASE LOGISTICA;16/09/2017;F. R. SOARES DAMASCENO LTDA - ME [OURO HOTEL];350
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;17A BASE LOGISTICA;21/11/2017;F. R. SOARES DAMASCENO LTDA - ME [OURO HOTEL];350
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO RIO DE JANEIRO;10/11/2017;PKB DE FRIBURGO HOTELARIA TURISMO EIRELI - ME;348
30000;MINISTERIO DA JUSTICA E SEGURAN�A PUBLICA;FUNDACAO NACIONAL DO INDIO;COORDENA��O REGIONAL NORDESTE 1/AL;22/03/2017;FRANCISCO MANOEL DA SILVA IBIMIRIM - ME [POUSADA VALE DO MOXOTO];341.95
52000;MINISTERIO DA DEFESA;FUNDO DO EXERCITO;2 BATALH�O FERROVI�RIO;16/08/2017;OLINI E MEDICI LTDA - ME [HOTEL VITORIA];340
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;19 BATALHAO DE CACADORES;14/06/2017;QUALITYSUL RESTAURANTE E HOTEL LTDA - ME [QUALITYSUL RESTAURANTE E HOTEL];340
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;17A BASE LOGISTICA;27/04/2017;HOTEL & RESTAURANTE ACAI LTDA - ME [POUSADA & RESTAURANTE ACAI];338
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;10/12/2017;G CARDOSO [AQUARIUS HOTEL AQUARIUS];334
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;BASE ADMINISTRATIVA DO CMDO DE OP ESPECIAIS;14/06/2017;HOTEL DOS CAMALOTES;330
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;06/10/2017;WILLIAN AMADEU DE SOUZA COGO - ME [HOSPEDARIA COGO];330
52000;MINISTERIO DA DEFESA;FUNDO DO EXERCITO;COMANDO DE ARTILHARIA DIVISIONARIA DA 1 DE;25/04/2017;HOSTESS HOTEL S/A;329.6
26000;MINISTERIO DA EDUCACAO;EMPRESA BRASIL.DE SERV.HOSPITALARES - EBSERH;EBSERH HUOL-UFRN;04/08/2017;MV COMERCIO DE PRODUTOS PARA HOTEIS E RESTAURANTES LTDA - ME [MULTIBAR];327.23
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;03/07/2017;WILLIAN AMADEU DE SOUZA COGO - ME [HOSPEDARIA COGO];323.14
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;20/10/2017;HOTEL CANTELLI;323
52000;MINISTERIO DA DEFESA;FUNDO DO EXERCITO;2� REGIMENTO DE CAVALARIA DE GUARDAS;06/11/2017;PANTERAO 57 HOTEL RESTAURANTE E COMERCIO DE CARNES LTDA - EPP;322.5
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;17A BASE LOGISTICA;30/04/2017;HOTEL & RESTAURANTE ACAI LTDA - ME [POUSADA & RESTAURANTE ACAI];322
52000;MINISTERIO DA DEFESA;FUNDO DO EXERCITO;2 BATALH�O FERROVI�RIO;17/08/2017;OLINI E MEDICI LTDA - ME [HOTEL VITORIA];320
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;15/07/2017;HOTEL E RESTAURANTE SOLTOVSKI EIRELI - ME [HOTEL E RESTAURANTE CONEXAO PACIFICO];320
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;17A BASE LOGISTICA;17/09/2017;HOTEL & RESTAURANTE ACAI LTDA - ME [POUSADA & RESTAURANTE ACAI];313
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;21/04/2017;HOTEL FORTALEZA;312
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;07/11/2017;LUIZ & SGARIONI LTDA - ME [VALERIUS PALACE HOTEL];310.4
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO RIO DE JANEIRO;20/09/2017;RODRIGUES & OLIVEIRA EQUIPAMENTOS HOTELEIROS LTDA [HUMAITA LOUCAS];304.3
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;01/12/2017;N. DOS REIS FIGUEIREDO [HEBROM PALACE HOTEL];304.2
26000;MINISTERIO DA EDUCACAO;EMPRESA BRASIL.DE SERV.HOSPITALARES - EBSERH;EBSERH HUOL-UFRN;10/02/2017;MV COMERCIO DE PRODUTOS PARA HOTEIS E RESTAURANTES LTDA - ME [MULTIBAR];302.99
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;30/11/2017;LUIZ & SGARIONI LTDA [VALERIUS PALACE HOTEL];302.9
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COMANDO 13  BDA DE INFANTARIA MOTORIZADA;25/05/2017;ATMA ECOLODGE RESTAURANTE E HOTEL LTDA - EPP [POUSADA E RESTAURANTE ATMA];300
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;17A BASE LOGISTICA;11/02/2017;F. R. SOARES DAMASCENO LTDA - ME [OURO HOTEL];300
26000;MINISTERIO DA EDUCACAO;INST.FED.DE EDUC.,CIENC.E TEC.FARROUPILHA;INST.FED.DE EDUC.,CIENC.E TEC.FARROUPILHA;14/09/2017;MAR & SOL APART HOTEIS E LAZER LTDA - ME [HOTEL SANTA CRUZ];300
22000;MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;COMPANHIA NACIONAL DE ABASTECIMENTO;CONAB SEDE SUREG MATO GROSSO;23/01/2017;MULTIBAR COMERCIO DE PRODUTOS PARA HOTEIS E RESTAURANTES LTDA - EPP [MULTIBAR];298.73
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;18/10/2017;GOMES VALADARES & DAL SANTOS DE SOUZA LTDA - ME [HOTEL E RESTAURANTE AMAZONAS];297
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;17A BASE LOGISTICA;12/02/2017;HOTEL & RESTAURANTE ACAI LTDA - ME [POUSADA & RESTAURANTE ACAI];280
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;4 BATALHAO LOGISTICO;06/12/2017;CRACCO PARK HOTEL LTDA [CRACCO PARK HOTEL];280
20000;PRESIDENCIA DA REPUBLICA;INST. NACIONAL DE COLONIZ. E REFORMA AGRARIA;SUPERINTEND.ESTADUAL DE GOIAS-INCRA/SR-04;17/05/2017;TRANSVAL HOTEIS EMPREENDIMENTOS GERAIS LTDA [POSTO E HOTEL BRASILIA I];275.02
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO RIO GRANDE DO SUL;02/09/2017;HOTEL DALL ONDER LTDA;275
52000;MINISTERIO DA DEFESA;FUNDO DO EXERCITO;22 BATALHAO DE INFANTARIA;30/03/2017;LUAR & SOL LTDA - EPP [ATLAS HOTEL];273.5
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;BASE ADMINISTRATIVA DO CMDO DE OP ESPECIAIS;04/06/2017;POUSADA REMANSO LTDA - ME [POUSADA REMANSO];270
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;BASE ADMINISTRATIVA DO CMDO DE OP ESPECIAIS;10/06/2017;POUSADA REMANSO LTDA - ME [POUSADA REMANSO];270
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;26/04/2017;HOTEL KANAAN LTDA - ME [HOTEL KANAAN];270
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO RIO DE JANEIRO;06/09/2017;PKB DE FRIBURGO HOTELARIA TURISMO EIRELI - ME;267
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;07/12/2017;GOMES VALADARES & DAL SANTOS DE SOUZA LTDA [HOTEL E RESTAURANTE AMAZONAS];263
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;07/04/2017;LUIZ & SGARIONI LTDA - ME [VALERIUS PALACE HOTEL];261.4
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;20/04/2017;IRMAOS PINHEIRO HOTEIS E TURISMO LTDA [INACIO PALACE HOTEL];260.8
52000;MINISTERIO DA DEFESA;FUNDO DO EXERCITO;2 BATALH�O FERROVI�RIO;16/08/2017;HOTEL SAO GERALDO LTDA - ME;260
52000;MINISTERIO DA DEFESA;FUNDO DO EXERCITO;2 BATALH�O FERROVI�RIO;23/11/2017;Z DIAS BORGES - EPP [HOTEL FAMILIAR];260
52000;MINISTERIO DA DEFESA;FUNDO DO EXERCITO;COMANDO DE ARTILHARIA DIVISIONARIA DA 1 DE;07/03/2017;HOSTESS HOTEL S/A;244.64
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO RIO DE JANEIRO;22/11/2017;PKB DE FRIBURGO HOTELARIA TURISMO EIRELI - ME;244.42
20000;PRESIDENCIA DA REPUBLICA;INSTITUTO NAC. DE COLONIZACAO E REF. AGRARIA;SUPERINTEND.ESTADUAL DO PARA-INCRA/SR-01;22/09/2017;JOANIM HOTEIS E PONTO DE APOIO LTDA [HOTEL CRICABOM];244.03
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;9 BATALHAO DE ENGENHARIA DE CONSTRUCAO;26/07/2017;ICM HOTELARIA LTDA  - ME [LIBERTE PALACE HOTEL];241.5
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;17A BASE LOGISTICA;11/06/2017;HOTEL & RESTAURANTE ACAI LTDA - ME [POUSADA & RESTAURANTE ACAI];240
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COMANDO DA 11A. REGIAO MILITAR;07/09/2017;H L M HOTEL LTDA - ME [HOTEL GRACIOSA PALACE];240
32000;MINISTERIO DE MINAS E ENERGIA;DEPARTAMENTO NACIONAL DE PRODUCAO MINERAL;SUPERINTEND�NCIA DO DNPM-PA;22/11/2017;T M DA SILVA HOTEL - ME [ENCONTRO DAS AGUA HOTEL];240
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;20 REGIMENTO DE CAVALARIA BLINDADO;18/11/2017;MARIA ANGELICA REDA - ME [HOTEL LIDER];240
52000;MINISTERIO DA DEFESA;FUNDO DO EXERCITO;2 BATALH�O FERROVI�RIO;22/11/2017;FRANCISCO ANSELMO FOLLMANN - ME [HOTEL E RESTAURANTE DO CHICO];240
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COUDELARIA DE RINCAO;11/11/2017;BERNARDI & PEREIRA LTDA - ME [HOTEL BELA VISTA];236.8
20000;PRESIDENCIA DA REPUBLICA;ADVOCACIA-GERAL DA UNIAO - AGU;SUPERINTENDENCIA ADMINISTRACAO EM PERNAMBUCO;05/10/2017;MV COMERCIO DE PRODUTOS PARA HOTEIS E RESTAURANTES LTDA - ME [MULTIBAR];228
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;17A BASE LOGISTICA;08/06/2017;HOTEL & RESTAURANTE ACAI LTDA - ME [POUSADA & RESTAURANTE ACAI];225
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;20/10/2017;HOTEL E REST. CONEXAO;222
32000;MINISTERIO DE MINAS E ENERGIA;DEPARTAMENTO NACIONAL DE PRODUCAO MINERAL;SUPERINTEND�NCIA DO DNPM-BA;19/06/2017;POSTO E POUSADA CARRANQUINHA LTDA - ME [POSTO E POUSADA CARRANQUINHA];218.99
36000;MINISTERIO DA SAUDE;FUNDACAO NACIONAL DE SAUDE;FUNDACAO NACIONAL DE SAUDE - RN;30/03/2017;MV COMERCIO DE PRODUTOS PARA HOTEIS E RESTAURANTES LTDA - ME [MULTIBAR];218
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;2  BATALHAO DE FRONTEIRA;16/05/2017;A C O DA SILVA HERMES & CIA LTDA - ME [HOTEL VENEZA];212.5
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;08/02/2017;JOSE ROBERTO BORGES - EPP [HOTEL BRASIL];210
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;28/04/2017;JOSE ROBERTO BORGES - EPP [HOTEL BRASIL];206
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;21/03/2017;IRMAOS PINHEIRO HOTEIS E TURISMO LTDA [INACIO PALACE HOTEL];201
53000;MINISTERIO DA INTEGRACAO NACIONAL;DEPARTAMENTO NAC. DE OBRAS CONTRA AS SECAS;DNOCS CEST/PI-TERESINA-PI;27/07/2017;PIPEL-PICOS PETROLEO LTDA [POSTO E HOTEL NACIONAL];200.82
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO PIAUI;03/11/2017;TERESINA EMPREENDIMENTOS HOTELEIROS LTDA [TERESINA EMPREENDIMENTOS HOTELEIROS];200
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO MARANH�O;15/12/2017;FC HOTEL LTDA [FC HOTEL];200
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COUDELARIA DE RINCAO;14/12/2017;J TEDESCHI DIAS & DIAS LTDA [COLONIAL PLAZA HOTEL];200
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;09/12/2017;PALLADIUM HOTEL LTDA ME [PALLADIUM HOTEL];199
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;13/07/2017;PALLADIUM HOTEL LTDA ME  - ME [PALLADIUM HOTEL];198.5
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COUDELARIA DE RINCAO;11/11/2017;LUANA SALVI & CIA. LTDA. - ME [POUSADA NORTE-SUL];196
32000;MINISTERIO DE MINAS E ENERGIA;DEPARTAMENTO NACIONAL DE PRODUCAO MINERAL;SUPERINTEND�NCIA DO DNPM-BA;14/08/2017;POSTO E POUSADA CARRANQUINHA LTDA - ME [POSTO E POUSADA CARRANQUINHA];193.88
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;BASE ADMINISTRATIVA DO CMDO DE OP ESPECIAIS;02/06/2017;JOSE ELIAS DE ALVARENGA DUARTE - ME [HOTEL CHALE];192
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;BASE ADMINISTRATIVA DO CMDO DE OP ESPECIAIS;14/06/2017;JOSE ELIAS DE ALVARENGA DUARTE - ME [HOTEL CHALE];192
25000;MINISTERIO DA FAZENDA;RECEITA FEDERAL DO BRASIL;DELEGACIA DA RFB EM MARINGA;22/05/2017;GUERZA COMERCIO DE PRESENTES E ARTIGOS DE HOTELARIA - EIRELI - EPP [PROLAR];190.3
22000;MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;MINISTERIO DA AGRIC.PECUARIA E ABASTECIMENTO;SUPERINT.FED.DE AGRIC.,PEC.E ABASTECIMENTO/PA;05/04/2017;POSTO E HOTEL UNIAO 2R LTDA [POSTO E HOTEL UNIAO 2R];189.02
52000;MINISTERIO DA DEFESA;FUNDO DO EXERCITO;5. BATALHAO DE SUPRIMENTO;15/02/2017;REAL HOTELARIA LTDA;187
32000;MINISTERIO DE MINAS E ENERGIA;DEPARTAMENTO NACIONAL DE PRODUCAO MINERAL;SUPERINTEND�NCIA DO DNPM-AL;24/11/2017;POSTO E HOTEL DI'VAN LTDA [POSTO DI VAN];184.43
